date,STETH,WEETH,WBTC,WSTETH,WBETH,WETH,RETH,JITOSOL,CBBTC,SUSDE,RSETH,SUSDS,BNSOL,USDT,EZETH,JUPSOL,OSETH,MSOL,METH,USDS,DAI,LBTC,ETHX,CBETH
2022-10-22,5863410016.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,6018734656.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,6022969192.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,6625011130.0,,,,,,,,,,,,,,,,,,,,,,,
2022-10-26,7016639524.0,,,,,1203789996.0,,,,,,,,,,,,,,,,,,
2022-10-27,6923039371.0,,,,,1161553720.0,,,,,,,,,,,,,,,,,,
2022-10-28,7102693764.0,,,,,1197386794.0,,,,,,,,,,,,,,,,,,
2022-10-29,7467958839.0,,,,,1232899109.0,,,,,,,,,,,,,,,,,,
2022-10-30,7351125624.0,,,,,1218025887.0,,,,,,,,,,,,,,,,,,
2022-10-31,7210064108.0,,,,,1202875416.0,,,,,,,,,,,,,,,,,,
2022-11-01,7325844573.0,,,,,1208177283.0,,,,,,,,,,,,,,,,,,
2022-11-02,7054992160.0,,,,,1161566745.0,,,,,,,,,,,,,,,,,,
2022-11-03,7159502067.0,,,,,1178677654.0,,,,,,,,,,,,,,,,,,
2022-11-04,7673028495.0,,,,,1272376771.0,,,,,,,,,,,,,,,,,,
2022-11-05,7645207753.0,,,,,1257680038.0,,,,,,,,,,,,,,,,,,
2022-11-06,7535123379.0,,,,,1231856014.0,,,,,,,,,,,,,,,,,,
2022-11-07,7438152760.0,,,,,1196094866.0,,,,,,,,,,,,,,,,,,
2022-11-08,6202171997.0,,,,,1017165785.0,,,,,,,,,,,,,,,,,,
2022-11-09,5180491530.0,,,,,859529583.0,,,,,,,,,,,,,,,,,,
2022-11-10,6177737971.0,,,,,832603290.0,,,,,,,,,,,,,,,,,,
2022-11-11,5916676591.0,,,,,797859536.0,,,,,,,,,,,,,,,,,,
2022-11-12,5847547893.0,,,,,790055033.0,,,,,,,,,,,,,,,,,,
2022-11-13,5705998188.0,,,,,759812279.0,,,,,,,,,,,,,,,,,,
2022-11-14,5718763865.0,,,,,757027496.0,,,,,,,,,,,,,,,,,,
2022-11-15,5830867018.0,,,,,875800526.0,,,,,,,,,,,,,,,,,,
2022-11-16,5660194496.0,,,,,849546144.0,,,,,,,,,,,,,,,,,,
2022-11-17,5667059854.0,,,,,849997576.0,,,,,,,,,,,,,,,,,,
2022-11-18,5662140339.0,,,,,850968630.0,,,,,,,,,,,,,,,,,,
2022-11-19,5732534871.0,,,,,863025012.0,,,,,,,,,,,,,,,,,,
2022-11-20,5419250524.0,,,,,803412076.0,,,,,,,,,,,,,,,,,,
2022-11-21,5274056690.0,,,,,793150415.0,,,,,,,,,,,,,,,,,,
2022-11-22,5293241478.0,,,,,798925374.0,,,,,,,,,,,,,,,,,,
2022-11-23,5481722310.0,,,,,823361448.0,,,,,,,,,,,,,,,,,,
2022-11-24,5578991151.0,,,,,829135034.0,,,,,,,,,,,,,,,,,,
2022-11-25,5617013869.0,,,,,827005971.0,,,,,,,,,,,,,,,,,,
2022-11-26,5666576564.0,,,,,831504182.0,,,,,,,,,,,,,,,,,,
2022-11-27,5702807364.0,,,,,838705600.0,,,,,,,,,,,,,,,,,,
2022-11-28,5517604288.0,,,,,810636994.0,,,,,,,,,,,,,,,,,,
2022-11-29,5759108457.0,,,,,844225318.0,,,,,,,,,,,,,,,,,,
2022-11-30,6084415198.0,,,,,894379844.0,,,,,,,,,,,,,,,,,,
2022-12-01,6026474714.0,,,,,883513600.0,,,,,,,,,,,,,,,,,,
2022-12-02,6101101000.0,,,,,891303745.0,,,,,,,,,,,,,,,,,,
2022-12-03,5882960738.0,,,,,858060263.0,,,,,,,,,,,,,,,,,,
2022-12-04,6036426806.0,,,,,881453734.0,,,,,,,,,,,,,,,1168263.0,,,
2022-12-05,5944511613.0,,,,,874604575.0,,,,,,,,,,,,,,,1168263.0,,,
2022-12-06,5923663119.0,,,,,870623231.0,,,,,,,,,,,,,,,1167221.0,,,
2022-12-07,5827050199.0,,,,,850946797.0,,,,,,,,,,,,,,,1167221.0,,,
2022-12-08,6049820121.0,,,,,890985059.0,,,,,,,,,,,,,,,1167096.0,,,
2022-12-09,5974703310.0,,,,,880126176.0,,,,,,,,,,,,,,,1167096.0,,,
2022-12-10,6028613481.0,,,,,883453509.0,,,,,,,,,,,,,,,1167096.0,,,
2022-12-11,6012390465.0,,,,,877895682.0,,,,,,,,,,,,,,,1167096.0,,,
2022-12-12,6053352028.0,,,,,886120403.0,,,,,,,,,,,,,,,1167147.0,,,
2022-12-13,6265841246.0,,,,,918200368.0,,,,,,,,,,,,,,,1550047.0,,,
2022-12-14,6225856615.0,,,,,910043896.0,,,,,,,,,,,,,,,1730329.0,,,
2022-12-15,6023963845.0,,,,,879667810.0,,,,,,,,,,,,,,,1830508.0,,,
2022-12-16,5685196904.0,,,,,829488152.0,,,,,,,,,,,,,,,1850621.0,,,
2022-12-17,5607159373.0,,,,,819565121.0,,,,,,,,,,,,,,,1850621.0,,,
2022-12-18,5631285759.0,,,,,822497061.0,,,,,,,,,,,,,,,1850621.0,,,
2022-12-19,5605513021.0,,,,,805278764.0,,,,,,,,,,,,,,,1850795.0,,,
2022-12-20,5795643490.0,,,,,844221627.0,,,,,,,,,,,,,,,1854722.0,,,
2022-12-21,5793974294.0,,,,,840192463.0,,,,,,,,,,,,,,,2021018.0,,,
2022-12-22,5798852544.0,,,,,842796347.0,,,,,,,,,,,,,,,2021018.0,,,
2022-12-23,5826358459.0,,,,,846196553.0,,,,,,,,,,,,,,,2021018.0,,,
2022-12-24,5824037691.0,,,,,847344127.0,,,,,,,,,,,,,,,2021223.0,,,
2022-12-25,5800184754.0,,,,,845926467.0,,,,,,,,,,,,,,,2717024.0,,,
2022-12-26,5819302332.0,,,,,846950641.0,,,,,,,,,,,,,,,2017096.0,,,
2022-12-27,5789730094.0,,,,,842384436.0,,,,,,,,,,,,,,,2024350.0,,,
2022-12-28,5669249698.0,,,,,824681942.0,,,,,,,,,,,,,,,2024350.0,,,
2022-12-29,5718227732.0,,,,,834030140.0,,,,,,,,,,,,,,,2024350.0,,,
2022-12-30,5737019199.0,,,,,833770220.0,,,,,,,,,,,,,,,2024350.0,,,
2022-12-31,5722356688.0,,,,,832405861.0,,,,,,,,,,,,,,,2012554.0,,,
2023-01-01,5741314254.0,,,,,835899078.0,,,,,,,,,,,,,,,2012554.0,,,
2023-01-02,5832839417.0,,,,,845497334.0,,,,,,,,,,,,,,,2012554.0,,,
2023-01-03,5798284845.0,,,,,842805916.0,,,,,,,,,,,,,,,2189804.0,,,
2023-01-04,5998752856.0,,,,,941859393.0,,,,,,,,,,,,,,,32944001.0,,,
2023-01-05,6002995483.0,,,,,935191881.0,,,,,,,,,,,,,,,32944001.0,,,
2023-01-06,6072713110.0,,,,,948666835.0,,,,,,,,,,,,,,,33645796.0,,,
2023-01-07,6083815367.0,,,,,944117131.0,,,,,,,,,,,,,,,33645796.0,,,
2023-01-08,6101687202.0,,,,,954869528.0,,,,,,,,,,,,,,,33655448.0,,,
2023-01-09,6371375334.0,,,,,995796131.0,,,,,,,,,,,,,,,33654315.0,,,
2023-01-10,6450965311.0,,,,,1003927956.0,,,,,,,,,,,,,,,33672911.0,,,
2023-01-11,6481266893.0,,,,,1017585233.0,,,,,,,,,,,,,,,33640924.0,,,
2023-01-12,6850557186.0,,,,,1068888660.0,,,,,,,,,,,,,,,33642746.0,,,
2023-01-13,6985216931.0,,,,,1096379520.0,,,,,,,,,,,,,,,33642746.0,,,
2023-01-14,7415052776.0,,,,,1160512084.0,,,,,,,,,,,,,,,33642746.0,,,
2023-01-15,7515309583.0,,,,,1164662740.0,,,,,,,,,,,,,,,34231662.0,,,
2023-01-16,7662579723.0,,,,,1178907508.0,567541181.0,,,,,,,,,,,,,,34262783.0,,,1647539209.0
2023-01-17,7671843598.0,,,,,1167950912.0,569041332.0,,,,,,,,,,,,,,36122596.0,,,1644386539.0
2023-01-18,7437888933.0,,,,,1133210785.0,554654937.0,,,,,,,,,,,,,,36123249.0,,,1596923234.0
2023-01-19,7570885159.0,,,,,1150581140.0,564710310.0,,,,,,,,,,,,,,36124436.0,,,1623347826.0
2023-01-20,8081665298.0,,,,,1225287606.0,604370848.0,,,,,,,,,,,,,,36124436.0,,,1745468827.0
2023-01-21,8089146659.0,,,,,1224377583.0,608526076.0,,,,,,,,,,,,,,36124436.0,,,1748584383.0
2023-01-22,7966751218.0,,,,,1203518517.0,607720131.0,,,,,,,,,,,,,,36124436.0,,,1720785193.0
2023-01-23,8125797506.0,,,,,1204374283.0,604792046.0,,,,,,,,,,,,,,35835639.0,,,1725997284.0
2023-01-24,7787599145.0,,,,,1160434981.0,585200707.0,,,,,,,,,,,,,,35815531.0,,,1663427480.0
2023-01-25,8036826105.0,,,,,1167978043.0,590890773.0,,,,,,,,,,,,,,35815531.0,,,1686816609.0
2023-01-26,7990514125.0,,,,,1188829442.0,604432976.0,,,,,,,,,,,,,,35815531.0,,,1706747010.0
2023-01-27,7980089286.0,,,,,1180740044.0,602061726.0,,,,,,,,,,,,,,35818080.0,,,1695056608.0
2023-01-28,7825398568.0,,,,,1162692565.0,594351373.0,,,,,,,,,,,,,,35818080.0,,,1673155098.0
2023-01-29,8222577842.0,,,,,1216075213.0,623683103.0,,,,,,,,,,,,,,35818080.0,,,1753810449.0
2023-01-30,7788301946.0,,,,,1155265155.0,593697783.0,,,,,,,,,,,,,,35818080.0,,,1665816187.0
2023-01-31,7888142136.0,,,,,1170530273.0,601837365.0,,,,,,,,,,,,,,35821965.0,,,1696869431.0
2023-02-01,8215408628.0,,,,,1218453582.0,626096613.0,,,,,,,,,,,,,,35821965.0,,,1762723280.0
2023-02-02,8306017890.0,,,,,1231622909.0,634070009.0,,,,,,,,,,,,,,35821965.0,,,1789502880.0
2023-02-03,8321479253.0,,,,,1235624274.0,637554646.0,,,,,,,,,,,,,,35824762.0,,,1795518858.0
2023-02-04,8455770307.0,,,,,1252137545.0,647823243.0,,,,,,,,,,,,,,35775628.0,,,1815768055.0
2023-02-05,8259229000.0,,,,,1218027958.0,631212259.0,,,,,,,,,,,,,,35775628.0,,,1767188048.0
2023-02-06,8299876201.0,,2554626.0,53927282.0,,1216337685.0,632565749.0,,,,,,,,,,,,,,36777310.0,,,1767942534.0
